,open,high,low,close,volume_btc,volume,weighted_price,cycle,close_-1_s,close_-1_d,rs_12,rsi_12,change,vr,macd,macds,macdh,Obv
2019-10-01,8366.873761290324,8372.517812903225,8362.387296774195,8366.587638709678,273236.8707,2349287864.9380994,8367.77951612903,2020,9788.895009999998,-1422.3073712903206,1.303359257769655,56.58514855523228,-14.529805149992313,93.94081295761309,1191.1878517323803,942.8746796456536,248.3131720867267,3016865205.154899
2019-11-01,8342.30887,8347.199243333333,8337.796286666668,8342.407319999997,186160.3391,1486252177.3577,8342.73951,2020,8366.587638709678,-24.18031870968116,1.2967919186831498,56.46101016528553,-0.28901052321266274,84.43175818047374,1139.8408388987136,982.2679115158568,157.57292738285685,1530613027.797199
2019-12-01,7240.933032258066,7244.699561290323,7237.273083870965,7240.923796774195,128846.73629999999,929035282.0148001,7241.337916129032,2020,8342.407319999997,-1101.483523225802,1.037103804814634,50.91069990461311,-13.203425354035602,76.93251995007127,998.800318564291,985.5743929268591,13.225925637431942,601577745.7823989
2020-01-01,8321.069390322582,8326.024145161291,8316.65045806452,8321.16613548387,202673.2213,1706208671.6805,8321.725825806452,2020,7240.923796774195,1080.242338709676,1.2513502019630267,55.58221021642626,14.918570738044789,71.490042691974,963.0466854605329,981.0688514321599,-18.022165971627032,2307786417.462899
2020-02-01,9646.06748965517,9653.094044827587,9640.618731034485,9646.348210344828,170506.7502,1645487198.7536001,9647.446196551726,2020,8321.16613548387,1325.182074860957,1.5380691840392378,60.59997078532985,15.925437051544922,53.62619652441871,1029.7233678627217,990.79975472075,38.923613141971714,3953273616.2164993
2020-03-01,6929.102493548387,6936.046258064516,6921.996993548387,6928.948541935484,481768.0784,2998540181.7647996,6929.25470967742,2020,9646.348210344828,-2717.3996684093436,0.9370521897557157,48.37516483610535,-28.17024234616765,58.05353479002385,853.5460008975524,963.3490039505186,-109.80300305296623,954733434.4516997
2020-04-01,7181.877356666668,7185.796733333333,7177.840460000001,7181.9124,292048.026,2141946695.3627,7182.033743333332,2020,6928.948541935484,252.963858064516,0.9767351809251094,49.411534248507614,3.650826045734412,75.605347192767,725.9599303747382,915.8711892276255,-189.91125885288727,3096680129.8143997
2020-05-01,9253.627236666669,9259.16765,9248.183030000004,9253.739930000003,353975.99159999995,3285481371.1924996,9253.98008,2020,7181.9124,2071.827530000003,1.3312938304846407,57.10536411482224,28.847852975761757,101.4276084799868,782.9404383618694,889.2850390510082,-106.34460068913882,6382161501.006899
2020-06-01,9459.266073333334,9462.684179999998,9455.870376666664,9459.375926666666,209683.15630000006,1993935018.5194998,9459.53163,2024,9253.739930000003,205.63599666666232,1.3696841906279837,57.80028393846892,2.22219338583316,124.89462167387595,835.058719748984,878.4397751894722,-43.38105544048824,8376096519.526399
2020-07-01,9544.966622580647,9547.924441935484,9542.283248387099,9545.246125806454,197359.83740000002,1964635586.4372,9545.43633548387,2024,9459.375926666666,85.87019913978838,1.387172751654587,58.10944141738866,0.9077786928597842,121.64024111322512,873.2230650660767,877.3964331647062,-4.173368098629453,10340732105.963598
2020-08-01,11636.01190967742,11641.279193548386,11631.755454838709,11636.379745161286,194201.64130000002,2258491541.0909,11637.080009677416,2024,9545.246125806454,2091.1336193548323,1.851775689787483,64.93412845964329,21.90759244752485,142.52360324039256,1059.9382146323314,913.9047894606682,146.03342517166323,12599223647.054499
2020-09-01,10650.582226666664,10734.124656666669,10556.256106666666,10653.848666666665,203594.76837648998,2163375854.0405354,10645.236620000001,2024,11636.379745161286,-982.5310784946214,1.4956091358225494,59.92962256605936,-8.443614766896756,120.98694582467718,1115.7872185515007,954.2812752809908,161.50594327050987,10435847793.013964
2020-10-01,11793.701612903224,12046.650967741936,11630.186451612904,11892.531612903225,182294.47930888002,2223144727.024495,11838.418709677417,2024,10653.848666666665,1238.6829462365604,1.7601344134404586,63.76988036776377,11.626624189923994,140.88961708265987,1245.6153598364144,1012.5480921945648,233.06726764184964,12658992520.03846
2020-11-01,16478.59133333333,17007.37633333333,16017.243999999999,16673.325666666664,288240.28423716,4823107515.594794,16512.310166666666,2024,11892.531612903225,4780.794053763439,2.8739046729786653,74.18625174297088,40.199969269590554,172.80245206476567,1714.4235855881307,1152.9231908780753,561.5003947100554,17482100035.633255
2020-12-01,21684.850322580645,22409.968709677418,21136.283225806448,21986.16161290323,256185.68358982005,5806710893.662807,21773.125967741937,2024,16673.325666666664,5312.835946236566,4.224143361937362,80.85810570808776,31.86428462114188,210.12498209578854,2485.910669659501,1419.5206866416495,1066.3899830178514,23288810929.296062
2021-01-01,34628.43258064517,36310.89064516128,32462.878709677418,34755.92838709677,457460.82978648006,15929587331.290867,34386.884677419366,2024,21986.16161290323,12769.76677419354,7.764570560993065,88.59042787047063,58.08092835403895,320.9622233632368,4080.491863629759,1951.714922050912,2128.776941578847,39218398260.58693
2021-02-01,45890.72107142856,47865.36035714286,43962.98642857142,46324.939285714296,240350.58332404005,11154661057.029427,45914.17339285714,2024,34755.92838709677,11569.010898617526,11.263679745358582,91.84584055712585,33.28643899183701,416.4025919401205,6206.018922952795,2802.5757222461766,3403.4432007066184,50373059317.616356
2021-03-01,54421.37161290323,56278.492580645165,52716.773870967736,54855.69870967743,157899.39519804,8639349464.554192,54497.633225806465,2024,46324.939285714296,8530.759423963136,14.078414784578582,93.36800310717842,18.41504717652993,493.1719332871367,8480.990800228217,3938.2587378584826,4542.732062369734,59012408782.17055
2021-04-01,57129.56266666667,58511.735666666675,55325.43266666667,57098.52399999998,139623.60228363,7891078093.853061,56918.584166666675,2024,54855.69870967743,2242.825290322551,14.885712698710956,93.70503534234794,4.088591236787731,572.5442789797422,10345.607718687283,5219.728534038593,5125.879184648689,66903486876.023605
